File;Trips_Satisfied
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_1.5_EV-FACTOR_53_EV_2_FLEX_1000_TPS.txt;227
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_1.5_EV-FACTOR_53_EV_50_FLEX_1000_TPS.txt;350
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;76
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;65
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;84
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;86
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_706_EV_10_FLEX_10000_TPS.txt;6406
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_706_EV_25_FLEX_10000_TPS.txt;8142
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_706_EV_2_FLEX_10000_TPS.txt;4616
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_706_EV_50_FLEX_10000_TPS.txt;9501
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_71_EV_10_FLEX_1000_TPS.txt;353
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_71_EV_25_FLEX_1000_TPS.txt;407
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_71_EV_2_FLEX_1000_TPS.txt;330
./instance_generator/instances/SPREAD_16_SEC_6.0_ENERGY_2.0_EV-FACTOR_71_EV_50_FLEX_1000_TPS.txt;456
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;43
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;47
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;51
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;51
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_353_EV_10_FLEX_10000_TPS.txt;2704
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_353_EV_25_FLEX_10000_TPS.txt;1671
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_353_EV_2_FLEX_10000_TPS.txt;1703
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_353_EV_50_FLEX_10000_TPS.txt;3594
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_35_EV_10_FLEX_1000_TPS.txt;139
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_35_EV_25_FLEX_1000_TPS.txt;195
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_35_EV_2_FLEX_1000_TPS.txt;151
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.0_EV-FACTOR_35_EV_50_FLEX_1000_TPS.txt;259
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;62
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;43
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;38
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;67
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_529_EV_10_FLEX_10000_TPS.txt;2888
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_529_EV_25_FLEX_10000_TPS.txt;3452
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_529_EV_2_FLEX_10000_TPS.txt;2450
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_529_EV_50_FLEX_10000_TPS.txt;2449
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_53_EV_10_FLEX_1000_TPS.txt;242
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_53_EV_25_FLEX_1000_TPS.txt;255
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_53_EV_2_FLEX_1000_TPS.txt;219
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_1.5_EV-FACTOR_53_EV_50_FLEX_1000_TPS.txt;346
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;85
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;82
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;32
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;88
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_706_EV_10_FLEX_10000_TPS.txt;4231
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_706_EV_25_FLEX_10000_TPS.txt;2506
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_706_EV_2_FLEX_10000_TPS.txt;2454
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_706_EV_50_FLEX_10000_TPS.txt;3306
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_71_EV_10_FLEX_1000_TPS.txt;252
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_71_EV_25_FLEX_1000_TPS.txt;351
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_71_EV_2_FLEX_1000_TPS.txt;279
./instance_generator/instances/SPREAD_1_SEC_0.5_ENERGY_2.0_EV-FACTOR_71_EV_50_FLEX_1000_TPS.txt;411
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;42
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;57
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;42
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;54
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_353_EV_10_FLEX_10000_TPS.txt;2910
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_353_EV_25_FLEX_10000_TPS.txt;2705
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_353_EV_2_FLEX_10000_TPS.txt;2016
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_353_EV_50_FLEX_10000_TPS.txt;3563
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_35_EV_10_FLEX_1000_TPS.txt;188
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_35_EV_25_FLEX_1000_TPS.txt;156
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_35_EV_2_FLEX_1000_TPS.txt;153
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.0_EV-FACTOR_35_EV_50_FLEX_1000_TPS.txt;200
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;55
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;64
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;43
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;77
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_529_EV_10_FLEX_10000_TPS.txt;3978
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_529_EV_25_FLEX_10000_TPS.txt;4586
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_529_EV_2_FLEX_10000_TPS.txt;2504
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_529_EV_50_FLEX_10000_TPS.txt;4587
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_53_EV_10_FLEX_1000_TPS.txt;199
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_53_EV_25_FLEX_1000_TPS.txt;265
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_53_EV_2_FLEX_1000_TPS.txt;219
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_1.5_EV-FACTOR_53_EV_50_FLEX_1000_TPS.txt;249
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;71
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;62
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;61
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;89
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_706_EV_10_FLEX_10000_TPS.txt;2709
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_706_EV_25_FLEX_10000_TPS.txt;4000
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_706_EV_2_FLEX_10000_TPS.txt;3034
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_706_EV_50_FLEX_10000_TPS.txt;1992
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_71_EV_10_FLEX_1000_TPS.txt;305
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_71_EV_25_FLEX_1000_TPS.txt;294
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_71_EV_2_FLEX_1000_TPS.txt;286
./instance_generator/instances/SPREAD_1_SEC_1.0_ENERGY_2.0_EV-FACTOR_71_EV_50_FLEX_1000_TPS.txt;428
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;40
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;49
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;34
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;47
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_353_EV_10_FLEX_10000_TPS.txt;2797
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_353_EV_25_FLEX_10000_TPS.txt;2080
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_353_EV_2_FLEX_10000_TPS.txt;2108
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_353_EV_50_FLEX_10000_TPS.txt;4403
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_35_EV_10_FLEX_1000_TPS.txt;141
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_35_EV_25_FLEX_1000_TPS.txt;174
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_35_EV_2_FLEX_1000_TPS.txt;153
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.0_EV-FACTOR_35_EV_50_FLEX_1000_TPS.txt;208
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;46
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;56
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;40
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;72
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_529_EV_10_FLEX_10000_TPS.txt;3646
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_529_EV_25_FLEX_10000_TPS.txt;4498
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_529_EV_2_FLEX_10000_TPS.txt;3114
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_529_EV_50_FLEX_10000_TPS.txt;3628
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_53_EV_10_FLEX_1000_TPS.txt;251
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_53_EV_25_FLEX_1000_TPS.txt;229
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_53_EV_2_FLEX_1000_TPS.txt;209
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_1.5_EV-FACTOR_53_EV_50_FLEX_1000_TPS.txt;239
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;70
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;75
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;36
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;91
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_706_EV_10_FLEX_10000_TPS.txt;2755
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_706_EV_25_FLEX_10000_TPS.txt;2194
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_706_EV_2_FLEX_10000_TPS.txt;3870
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_706_EV_50_FLEX_10000_TPS.txt;4535
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_71_EV_10_FLEX_1000_TPS.txt;266
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_71_EV_25_FLEX_1000_TPS.txt;238
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_71_EV_2_FLEX_1000_TPS.txt;303
./instance_generator/instances/SPREAD_1_SEC_2.0_ENERGY_2.0_EV-FACTOR_71_EV_50_FLEX_1000_TPS.txt;284
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;39
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;51
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;28
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;62
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_353_EV_10_FLEX_10000_TPS.txt;1455
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_353_EV_25_FLEX_10000_TPS.txt;2231
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_353_EV_2_FLEX_10000_TPS.txt;1934
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_353_EV_50_FLEX_10000_TPS.txt;2512
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_35_EV_10_FLEX_1000_TPS.txt;157
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_35_EV_25_FLEX_1000_TPS.txt;184
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_35_EV_2_FLEX_1000_TPS.txt;156
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.0_EV-FACTOR_35_EV_50_FLEX_1000_TPS.txt;201
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;55
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;71
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;40
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;68
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_529_EV_10_FLEX_10000_TPS.txt;3358
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_529_EV_25_FLEX_10000_TPS.txt;3651
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_529_EV_2_FLEX_10000_TPS.txt;2991
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_529_EV_50_FLEX_10000_TPS.txt;3130
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_53_EV_10_FLEX_1000_TPS.txt;212
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_53_EV_25_FLEX_1000_TPS.txt;276
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_53_EV_2_FLEX_1000_TPS.txt;204
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_1.5_EV-FACTOR_53_EV_50_FLEX_1000_TPS.txt;330
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;74
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;77
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;39
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;87
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_706_EV_10_FLEX_10000_TPS.txt;4858
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_706_EV_25_FLEX_10000_TPS.txt;2711
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_706_EV_2_FLEX_10000_TPS.txt;1531
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_706_EV_50_FLEX_10000_TPS.txt;3990
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_71_EV_10_FLEX_1000_TPS.txt;274
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_71_EV_25_FLEX_1000_TPS.txt;269
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_71_EV_2_FLEX_1000_TPS.txt;275
./instance_generator/instances/SPREAD_1_SEC_4.0_ENERGY_2.0_EV-FACTOR_71_EV_50_FLEX_1000_TPS.txt;311
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;46
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;44
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;25
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;56
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_353_EV_10_FLEX_10000_TPS.txt;2216
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_353_EV_25_FLEX_10000_TPS.txt;2478
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_353_EV_2_FLEX_10000_TPS.txt;1766
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_353_EV_50_FLEX_10000_TPS.txt;3094
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_35_EV_10_FLEX_1000_TPS.txt;156
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_35_EV_25_FLEX_1000_TPS.txt;197
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_35_EV_2_FLEX_1000_TPS.txt;146
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.0_EV-FACTOR_35_EV_50_FLEX_1000_TPS.txt;216
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_10_FLEX_300_TPS.txt;57
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_25_FLEX_300_TPS.txt;67
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_2_FLEX_300_TPS.txt;28
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_16_EV_50_FLEX_300_TPS.txt;61
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_529_EV_10_FLEX_10000_TPS.txt;2738
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_529_EV_25_FLEX_10000_TPS.txt;4412
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_529_EV_2_FLEX_10000_TPS.txt;3000
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_529_EV_50_FLEX_10000_TPS.txt;2916
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_53_EV_10_FLEX_1000_TPS.txt;206
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_53_EV_25_FLEX_1000_TPS.txt;276
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_53_EV_2_FLEX_1000_TPS.txt;172
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_1.5_EV-FACTOR_53_EV_50_FLEX_1000_TPS.txt;250
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_10_FLEX_300_TPS.txt;71
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_25_FLEX_300_TPS.txt;87
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_2_FLEX_300_TPS.txt;42
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_22_EV_50_FLEX_300_TPS.txt;84
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_706_EV_10_FLEX_10000_TPS.txt;3855
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_706_EV_25_FLEX_10000_TPS.txt;2904
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_706_EV_2_FLEX_10000_TPS.txt;2654
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_706_EV_50_FLEX_10000_TPS.txt;2084
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_71_EV_10_FLEX_1000_TPS.txt;282
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_71_EV_25_FLEX_1000_TPS.txt;332
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_71_EV_2_FLEX_1000_TPS.txt;261
./instance_generator/instances/SPREAD_1_SEC_5.0_ENERGY_2.0_EV-FACTOR_71_EV_50_FLEX_1000_TPS.txt;400
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_11_EV_10_FLEX_300_TPS.txt;40
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_11_EV_25_FLEX_300_TPS.txt;52
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_11_EV_2_FLEX_300_TPS.txt;46
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_11_EV_50_FLEX_300_TPS.txt;54
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_353_EV_10_FLEX_10000_TPS.txt;2793
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_353_EV_25_FLEX_10000_TPS.txt;2922
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_353_EV_2_FLEX_10000_TPS.txt;2137
./instance_generator/instances/SPREAD_1_SEC_6.0_ENERGY_1.0_EV-FACTOR_353_EV_50_FLEX_10000_TPS.txt;1895
